CustomerId,recency,frequency,total_amount,cluster,is_high_risk
CustomerId_5155,1,121,29726020.0,1,0
CustomerId_5156,20,15,7250.0,1,0
CustomerId_5157,2,23,79500.0,1,0
CustomerId_5159,3,17,326320.0,1,0
CustomerId_516,68,3,-50.0,0,1
CustomerId_5160,53,8,8980.0,0,1
CustomerId_5162,36,5,9000.0,1,0
CustomerId_5163,54,5,20000.0,0,1
CustomerId_5164,36,42,80793.0,1,0
CustomerId_5165,19,2,490.0,1,0
CustomerId_5166,15,9,192160.0,1,0
CustomerId_5167,6,4,10000.0,1,0
CustomerId_5168,5,15,71200.0,1,0
CustomerId_5169,3,6,1490.0,1,0
CustomerId_517,6,5,20000.0,1,0
CustomerId_5170,66,12,13700.0,0,1
CustomerId_5171,2,75,293496.0,1,0
CustomerId_5172,10,52,230700.0,1,0
CustomerId_5173,12,14,70000.0,1,0
CustomerId_5174,1,86,36720.0,1,0
CustomerId_5175,12,17,80000.0,1,0
CustomerId_5176,90,4,10000.0,0,1
CustomerId_5177,15,6,344928.0,1,0
CustomerId_5178,5,5,20000.0,1,0
CustomerId_5179,7,1,3000.0,1,0
CustomerId_518,19,6,20000.0,1,0
CustomerId_5180,90,2,7378.0,0,1
CustomerId_5181,5,9,40000.0,1,0
CustomerId_5183,53,2,2000.0,0,1
CustomerId_5184,34,1,500.0,1,0
CustomerId_5185,62,1,80000.0,0,1
CustomerId_5186,54,7,29000.0,0,1
CustomerId_5189,28,2,2000.0,1,0
CustomerId_5192,6,1,-13000.0,1,0
CustomerId_5194,42,50,100094.0,0,1
CustomerId_5196,6,6,20000.0,1,0
CustomerId_5198,86,19,75016.0,0,1
CustomerId_5199,56,1,5000.0,0,1
CustomerId_520,27,24,138936.0,1,0
CustomerId_5200,5,12,75600.0,1,0
CustomerId_5201,51,13,12340.0,0,1
CustomerId_5202,5,7,40000.0,1,0
CustomerId_5203,1,103,263000.0,1,0
CustomerId_5204,7,14,42650.0,1,0
CustomerId_5206,90,5,20000.0,0,1
CustomerId_5207,5,20,80000.0,1,0
CustomerId_5208,5,20,139000.0,1,0
CustomerId_521,30,2,1002000.0,1,0
CustomerId_5210,72,1,5000.0,0,1
CustomerId_5211,10,72,528501.0,1,0
CustomerId_5212,89,5,20000.0,0,1
CustomerId_5214,89,2,2000.0,0,1
CustomerId_5216,5,5,20000.0,1,0
CustomerId_5218,3,31,40467.0,1,0
CustomerId_522,82,3,609000.0,0,1
CustomerId_5221,54,6,19000.0,0,1
CustomerId_5223,74,12,19000.0,0,1
CustomerId_5225,1,27,110000.0,1,0
CustomerId_5226,2,15,48000.0,1,0
CustomerId_5227,13,9,40000.0,1,0
CustomerId_5229,5,36,162000.0,1,0
CustomerId_523,50,11,11800.0,0,1
CustomerId_5231,31,19,14808.0,1,0
CustomerId_5232,12,14,203950.0,1,0
CustomerId_5233,71,6,17000.0,0,1
CustomerId_5236,1,72,124310.0,1,0
CustomerId_5237,19,5,20000.0,1,0
CustomerId_5238,51,35,249000.0,0,1
CustomerId_5239,19,6,30000.0,1,0
CustomerId_524,25,6,20960.0,1,0
CustomerId_5240,69,9,29000.0,0,1
CustomerId_5242,20,5,20000.0,1,0
CustomerId_5243,70,2,5500.0,0,1
CustomerId_5245,33,12,101000.0,1,0
CustomerId_5246,21,1,1000.0,1,0
CustomerId_5248,1,12,28000.0,1,0
CustomerId_5249,12,9,40000.0,1,0
CustomerId_525,12,4,10000.0,1,0
CustomerId_5251,54,12,49000.0,0,1
CustomerId_5253,54,6,19000.0,0,1
CustomerId_5254,29,35,334650.0,1,0
CustomerId_5255,78,1,50000.0,0,1
CustomerId_5256,5,18,80000.0,1,0
CustomerId_5257,55,12,80010.0,0,1
CustomerId_5258,1,13,65000.0,1,0
CustomerId_5259,1,14,50000.0,1,0
CustomerId_5260,1,48,249000.0,1,0
CustomerId_5261,1,43,159000.0,1,0
CustomerId_5262,35,28,120000.0,1,0
CustomerId_5263,5,13,55000.0,1,0
CustomerId_5264,78,1,10000.0,0,1
CustomerId_5265,1,18,50000.0,1,0
CustomerId_5266,5,53,183685.36,1,0
CustomerId_5267,60,3,74000.0,0,1
CustomerId_5269,8,15,40000.0,1,0
CustomerId_527,41,1,2000.0,0,1
CustomerId_5271,1,35,120000.0,1,0
CustomerId_5272,1,27,110000.0,1,0
CustomerId_5273,10,9,100000.0,1,0
CustomerId_5274,20,18,27262.5,1,0
CustomerId_5276,7,3,3750.0,1,0
CustomerId_5277,1,20,80000.0,1,0
CustomerId_5278,5,5,20000.0,1,0
CustomerId_528,4,16,78620.0,1,0
CustomerId_5280,55,11,39000.0,0,1
CustomerId_5281,5,7,20000.0,1,0
CustomerId_5282,54,14,69000.0,0,1
CustomerId_5283,62,29,2566000.0,0,1
CustomerId_5284,48,11,11270.0,0,1
CustomerId_5285,1,34,129000.0,1,0
CustomerId_5286,1,37,159000.0,1,0
CustomerId_5287,19,4,10000.0,1,0
CustomerId_5289,83,16,100000.0,0,1
CustomerId_529,19,19,18185.0,1,0
CustomerId_5290,33,7,40000.0,1,0
CustomerId_5291,5,6,20000.0,1,0
CustomerId_5292,5,7,40000.0,1,0
CustomerId_5293,12,35,210000.0,1,0
CustomerId_5294,5,7,30000.0,1,0
CustomerId_5297,33,1,448000.0,1,0
CustomerId_5298,19,6,20000.0,1,0
CustomerId_530,1,60,367275.0,1,0
CustomerId_531,20,12,7470.0,1,0
CustomerId_532,7,1,3000.0,1,0
CustomerId_533,1,5,26000.0,1,0
CustomerId_5338,56,1,1000.0,0,1
CustomerId_5339,21,3,3000.0,1,0
CustomerId_534,81,4,5730.0,0,1
CustomerId_535,15,1,1000.0,1,0
CustomerId_539,1,16,22610.0,1,0
CustomerId_540,62,1,10000.0,0,1
CustomerId_541,1,28,46771.5,1,0
CustomerId_542,1,4,10140.0,1,0
CustomerId_543,57,28,44300.0,0,1
CustomerId_544,39,5,2500.0,0,1
CustomerId_545,53,1,500.0,0,1
CustomerId_546,54,6,19000.0,0,1
CustomerId_547,54,6,19000.0,0,1
CustomerId_549,13,33,160990.0,1,0
CustomerId_550,13,22,100000.0,1,0
CustomerId_551,71,7,39178.0,0,1
CustomerId_556,2,182,258609.0,1,0
CustomerId_557,24,3,-525.0,1,0
CustomerId_558,32,13,17915.0,1,0
CustomerId_559,1,15,60000.0,1,0
CustomerId_560,54,25,100000.0,0,1
CustomerId_561,34,13,50000.0,1,0
CustomerId_563,12,61,131244.0,1,0
CustomerId_565,6,4,10000.0,1,0
CustomerId_566,49,1,50000.0,0,1
CustomerId_567,9,22,60865.0,1,0
CustomerId_568,40,1,1000.0,0,1
CustomerId_571,7,6,2850.0,1,0
CustomerId_572,4,33,123150.0,1,0
CustomerId_573,51,1,10000.0,0,1
CustomerId_574,15,4,980.0,1,0
CustomerId_575,1,9,12650.0,1,0
CustomerId_576,27,1,500.0,1,0
CustomerId_577,25,1,500.0,1,0
CustomerId_578,70,19,58200.0,0,1
CustomerId_581,78,2,1000.0,0,1
CustomerId_582,32,5,5475.0,1,0
CustomerId_583,10,4,7000.0,1,0
CustomerId_584,12,5,20000.0,1,0
CustomerId_585,80,8,4950.0,0,1
CustomerId_586,47,6,19000.0,0,1
CustomerId_587,5,1,1000.0,1,0
CustomerId_588,68,27,27950.0,0,1
CustomerId_590,34,1,1000.0,1,0
CustomerId_592,17,104,106635.0,1,0
CustomerId_593,11,6,2155.0,1,0
CustomerId_594,17,13,5157.0,1,0
CustomerId_595,51,1,2000.0,0,1
CustomerId_596,88,1,5000.0,0,1
CustomerId_598,89,4,8060.0,0,1
CustomerId_599,58,30,1286500.0,0,1
CustomerId_6,84,1,-10000.0,0,1
CustomerId_600,55,27,52005.0,0,1
CustomerId_601,47,13,79000.0,0,1
CustomerId_602,58,1,100000.0,0,1
CustomerId_603,62,3,120000.0,0,1
CustomerId_604,41,3,3000.0,0,1
CustomerId_605,9,25,14232.0,1,0
CustomerId_606,1,208,922360.0,1,0
CustomerId_607,33,5,20000.0,1,0
CustomerId_609,35,17,29135.0,1,0
CustomerId_610,2,82,392880.39,1,0
CustomerId_611,55,2,6000.0,0,1
CustomerId_612,10,38,47995.0,1,0
CustomerId_613,38,8,8850.0,0,1
CustomerId_614,51,5,3165.0,0,1
CustomerId_619,5,17,88945.0,1,0
CustomerId_620,61,6,144000.0,0,1
CustomerId_621,13,9,40000.0,1,0
CustomerId_622,54,5,19000.0,0,1
CustomerId_624,27,1,500.0,1,0
CustomerId_625,65,205,950249.0,0,1
CustomerId_627,46,133,165400.0,0,1
CustomerId_629,19,5,20000.0,1,0
CustomerId_630,46,1,500.0,0,1
CustomerId_633,26,6,12980.0,1,0
CustomerId_636,24,45,24640.0,1,0
CustomerId_638,47,6,19000.0,0,1
CustomerId_639,54,5,19000.0,0,1
CustomerId_640,1,19,61190.0,1,0
CustomerId_642,32,7,5000.0,1,0
CustomerId_643,15,1,10000.0,1,0
CustomerId_644,63,1,500.0,0,1
CustomerId_645,1,14,50000.0,1,0
CustomerId_646,21,3,-50.0,1,0
CustomerId_647,1,1869,3633564.0,1,0
CustomerId_648,5,21,39100.0,1,0
CustomerId_650,2,1,100000.0,1,0
CustomerId_651,75,4,14500.0,0,1
CustomerId_652,1,206,899719.5,1,0
CustomerId_653,11,18,12965.0,1,0
CustomerId_654,89,1,15000.0,0,1
CustomerId_655,5,53,220000.0,1,0
CustomerId_656,16,13,10840.0,1,0
CustomerId_658,6,4,4980.0,1,0
CustomerId_660,5,24,143450.0,1,0
CustomerId_661,2,124,233987.0,1,0
CustomerId_662,90,2,4000.0,0,1
CustomerId_664,6,2,120000.0,1,0
CustomerId_665,2,260,590782.16,1,0
CustomerId_666,47,6,19000.0,0,1
CustomerId_667,33,7,40000.0,1,0
CustomerId_668,58,1,2000.0,0,1
CustomerId_670,16,3,-525.0,1,0
CustomerId_672,71,30,1500.0,0,1
CustomerId_673,48,5,675.0,0,1
CustomerId_677,5,5,20000.0,1,0
CustomerId_679,48,3,-20.0,0,1
CustomerId_680,2,13,20970.0,1,0
CustomerId_681,6,2,1984.0,1,0
CustomerId_682,1,428,3209388.0,1,0
CustomerId_683,21,23,89000.0,1,0
CustomerId_684,54,26,80000.0,0,1
CustomerId_687,25,2,51000.0,1,0
CustomerId_689,9,6,16210.0,1,0
CustomerId_690,26,16,38181.0,1,0
CustomerId_691,26,17,120000.0,1,0
CustomerId_692,19,5,20000.0,1,0
CustomerId_693,89,1,200000.0,0,1
CustomerId_694,59,7,1925.0,0,1
CustomerId_695,55,1,1000.0,0,1
CustomerId_696,68,6,19000.0,0,1
CustomerId_697,55,2,1000.0,0,1
CustomerId_698,1,43,659000.0,1,0
CustomerId_699,1,11,42975.0,1,0
CustomerId_7,84,1,-10000.0,0,1
CustomerId_700,3,36,14145.0,1,0
CustomerId_701,57,1,10000.0,0,1
CustomerId_702,5,16,98000.0,1,0
CustomerId_703,69,1,2000.0,0,1
CustomerId_704,70,2,51000.0,0,1
CustomerId_705,36,1,1000.0,1,0
CustomerId_706,19,4,11500.0,1,0
CustomerId_707,1,21,90000.0,1,0
CustomerId_708,34,9,8000.0,1,0
CustomerId_709,76,3,3000.0,0,1
CustomerId_710,82,2,12000.0,0,1
CustomerId_711,33,2,1000.0,1,0
CustomerId_7112,39,2,70000.0,0,1
CustomerId_712,6,33,41500.0,1,0
CustomerId_713,34,44,280000.0,1,0
CustomerId_714,1,24,12550.0,1,0
CustomerId_715,89,2,20000.0,0,1
CustomerId_716,85,1,1000.0,0,1
CustomerId_717,2,23,45963.7,1,0
CustomerId_718,1,40,135646.0,1,0
CustomerId_720,20,1,1500.0,1,0
CustomerId_723,41,3,25000.0,0,1
CustomerId_727,33,26,55970.0,1,0
CustomerId_728,76,1,10000.0,0,1
CustomerId_729,1,10,21180.0,1,0
CustomerId_730,12,9,40000.0,1,0
CustomerId_732,45,6,3900.0,0,1
CustomerId_7321,71,6,60000.0,0,1
CustomerId_7323,38,2,20000.0,0,1
CustomerId_7324,91,2,19998.0,0,1
CustomerId_7325,81,2,10000.0,0,1
CustomerId_7326,35,6,65000.0,1,0
CustomerId_7327,36,10,11700.0,1,0
CustomerId_7328,57,5,306000.0,0,1
CustomerId_7329,53,3,60000.0,0,1
CustomerId_733,51,2,11000.0,0,1
CustomerId_7331,63,1,500.0,0,1
CustomerId_7332,68,5,-6500.0,0,1
CustomerId_7333,2,1,-50000.0,1,0
CustomerId_7334,61,3,-8000.0,0,1
CustomerId_7335,50,2,-1500.0,0,1
CustomerId_7336,34,19,-28400.0,1,0
CustomerId_7338,34,9,-2760000.0,1,0
CustomerId_7339,34,4,-1700000.0,1,0
CustomerId_734,6,82,422650.0,1,0
CustomerId_7340,86,1,-500.0,0,1
CustomerId_7341,86,1,-150000.0,0,1
CustomerId_7343,29,4091,-104900000.0,2,0
CustomerId_7344,58,5,-4600.0,0,1
CustomerId_735,34,4,18000.0,1,0
CustomerId_738,16,1,500.0,1,0
CustomerId_739,82,8,30000.0,0,1
CustomerId_740,59,3,4000.0,0,1
CustomerId_7401,34,2,-600000.0,1,0
CustomerId_7402,71,2,-2000.0,0,1
CustomerId_7403,23,10,-12300.0,1,0
CustomerId_7404,44,1,-1000.0,0,1
CustomerId_7405,6,1,-20000.0,1,0
CustomerId_7406,30,4,-7500.0,1,0
CustomerId_7407,30,5,-18077.0,1,0
CustomerId_7408,31,3,-52500.0,1,0
CustomerId_7409,1,62,-291000.0,1,0
CustomerId_7410,34,8,-19200.0,1,0
CustomerId_7411,2,3,-3800.0,1,0
CustomerId_7412,34,14,-86578.0,1,0
CustomerId_7413,15,2,1000.0,1,0
CustomerId_7414,86,2,1630000.0,0,1
CustomerId_7415,69,1,500.0,0,1
CustomerId_7416,16,1,880000.0,1,0
CustomerId_7417,16,2,196000.0,1,0
CustomerId_7418,69,1,361000.0,0,1
CustomerId_7419,2,1,-100000.0,1,0
CustomerId_742,53,2,5500.0,0,1
CustomerId_7420,2,1,-100000.0,1,0
CustomerId_7421,2,1,-100000.0,1,0
CustomerId_7422,2,1,-200000.0,1,0
CustomerId_7423,2,1,-200000.0,1,0
CustomerId_7424,2,1,-200000.0,1,0
CustomerId_7425,2,1,-200000.0,1,0
CustomerId_7426,38,11,-10000.0,0,1
CustomerId_7427,80,1,-1000.0,0,1
CustomerId_7428,56,3,-7000.0,0,1
CustomerId_7429,29,2,-520000.0,1,0
CustomerId_7430,58,32,-94200.0,0,1
CustomerId_7431,20,3,-5900.0,1,0
CustomerId_7433,48,1,-3000.0,0,1
CustomerId_7434,78,4,-11000.0,0,1
CustomerId_7435,56,1,-50000.0,0,1
CustomerId_7436,64,4,-5500.0,0,1
CustomerId_7437,46,3,-6500.0,0,1
CustomerId_7438,57,1,-50000.0,0,1
CustomerId_7439,9,17,-24000.0,1,0
CustomerId_7440,75,1,-33900.0,0,1
CustomerId_7441,58,2,-1500.0,0,1
CustomerId_7442,9,26,-64000.0,1,0
CustomerId_7443,54,6,-16000.0,0,1
CustomerId_7444,70,1,-20000.0,0,1
CustomerId_7445,80,3,-6000.0,0,1
CustomerId_7446,62,2,-1000.0,0,1
CustomerId_7447,7,4,-54000.0,1,0
CustomerId_7448,69,1,-2000.0,0,1
CustomerId_745,24,1,500.0,1,0
CustomerId_7450,26,13,-261000.0,1,0
CustomerId_7451,40,7,-13431.0,0,1
CustomerId_7452,32,9,-285000.0,1,0
CustomerId_7453,70,6,3000.0,0,1
CustomerId_7454,58,2,-1600.0,0,1
CustomerId_7455,2,2,-130000.0,1,0
CustomerId_7456,2,2,-70000.0,1,0
CustomerId_7457,2,2,-200000.0,1,0
CustomerId_7458,2,3,-120000.0,1,0
CustomerId_7459,2,3,-180000.0,1,0
CustomerId_746,1,1,1000.0,1,0
CustomerId_7460,2,3,-120000.0,1,0
CustomerId_7461,2,3,-180000.0,1,0
CustomerId_7462,2,3,-150000.0,1,0
CustomerId_7463,2,3,-150000.0,1,0
CustomerId_7464,2,2,-100000.0,1,0
CustomerId_7465,2,2,-100000.0,1,0
CustomerId_7466,29,5,-46000.0,1,0
CustomerId_7467,56,6,-11500.0,0,1
CustomerId_7468,74,2,-11000.0,0,1
CustomerId_7469,76,1,-1000.0,0,1
CustomerId_7470,84,1,-10000.0,0,1
CustomerId_7471,84,1,-10000.0,0,1
CustomerId_7472,84,1,-10000.0,0,1
CustomerId_7473,84,1,-10000.0,0,1
CustomerId_7474,84,1,-10000.0,0,1
CustomerId_7475,38,3,-6000.0,0,1
CustomerId_7476,34,23,-213400.0,1,0
CustomerId_7477,56,1,-2000.0,0,1
CustomerId_7478,13,1,500.0,1,0
CustomerId_7479,13,1,500.0,1,0
CustomerId_748,46,3,7000.0,0,1
CustomerId_749,38,2,3000.0,0,1
CustomerId_753,69,1,2000.0,0,1
CustomerId_754,14,4,950.0,1,0
CustomerId_755,57,1,500.0,0,1
CustomerId_756,64,1,5000.0,0,1
CustomerId_757,70,3,-510.0,0,1
CustomerId_759,1,150,876069.5,1,0
CustomerId_760,12,11,60000.0,1,0
CustomerId_761,1,164,291389.0,1,0
CustomerId_764,20,18,90000.0,1,0
CustomerId_767,10,4,4475.0,1,0
CustomerId_768,47,2,2000.0,0,1
CustomerId_770,20,21,29090.5,1,0
CustomerId_771,30,1,2000.0,1,0
CustomerId_773,5,5,20000.0,1,0
CustomerId_774,2,24,32000.0,1,0
CustomerId_775,24,32,47205.0,1,0
CustomerId_776,29,53,99945.0,1,0
CustomerId_778,76,1,10000.0,0,1
CustomerId_779,47,4,20000.0,0,1
CustomerId_780,12,4,5900.0,1,0
CustomerId_781,62,1,2000.0,0,1
CustomerId_784,5,171,270650.5,1,0
CustomerId_785,23,1,50000.0,1,0
CustomerId_786,12,69,123923.8,1,0
CustomerId_787,46,1,1000.0,0,1
CustomerId_789,19,4,10000.0,1,0
CustomerId_790,3,144,491441.4,1,0
CustomerId_791,21,32,21105.0,1,0
CustomerId_793,1,12,29986.0,1,0
CustomerId_794,33,3,-20.0,1,0
CustomerId_795,36,2,1500.0,1,0
CustomerId_797,33,65,237693.7,1,0
CustomerId_798,23,10,140750.0,1,0
CustomerId_799,33,5,20000.0,1,0
CustomerId_8,84,1,-10000.0,0,1
CustomerId_800,2,60,338606.5,1,0
CustomerId_801,25,6,9750.0,1,0
CustomerId_802,20,3,-525.0,1,0
CustomerId_804,87,4,24000.0,0,1
CustomerId_806,2,557,2002972.8,1,0
CustomerId_807,79,4,3920.0,0,1
CustomerId_808,23,30,31825.0,1,0
CustomerId_810,26,13,38882.0,1,0
CustomerId_812,7,1,1000.0,1,0
CustomerId_813,68,3,-50.0,0,1
CustomerId_814,6,68,419300.0,1,0
CustomerId_816,37,3,1000.0,0,1
CustomerId_821,31,7,26770.8,1,0
CustomerId_823,20,24,100000.0,1,0
CustomerId_824,76,1,5000.0,0,1
CustomerId_825,69,16,33500.0,0,1
CustomerId_826,57,2,1500.0,0,1
CustomerId_827,71,1,1000.0,0,1
CustomerId_828,7,13,39863.0,1,0
CustomerId_829,73,2,2850.0,0,1
CustomerId_830,33,7,40000.0,1,0
CustomerId_832,77,8,2865.0,0,1
CustomerId_834,77,1,300000.0,0,1
CustomerId_838,55,1,1000.0,0,1
CustomerId_839,1,81,378436.0,1,0
CustomerId_840,5,23,33430.0,1,0
CustomerId_841,87,7,6250.0,0,1
CustomerId_842,68,9,4240.0,0,1
CustomerId_843,1,28,27935.0,1,0
CustomerId_844,87,3,30000.0,0,1
CustomerId_845,12,5,20000.0,1,0
CustomerId_846,35,5,41000.0,1,0
CustomerId_847,75,7,19000.0,0,1
CustomerId_848,47,6,19000.0,0,1
CustomerId_851,26,2,1500.0,1,0
CustomerId_853,1,28,100000.0,1,0
CustomerId_854,34,2,5500.0,1,0
CustomerId_855,5,6,40000.0,1,0
CustomerId_856,26,5,3001000.0,1,0
CustomerId_857,1,14,50000.0,1,0
CustomerId_858,15,12,24279.0,1,0
CustomerId_860,1,39,140000.0,1,0
CustomerId_861,38,1,10000.0,0,1
CustomerId_863,72,1,25000.0,0,1
CustomerId_864,58,2,20000.0,0,1
CustomerId_865,22,51,2278396.0,1,0
CustomerId_867,23,1,20000.0,1,0
CustomerId_868,66,1,900.0,0,1
CustomerId_870,37,1,1000.0,0,1
CustomerId_872,1,86,92168.0,1,0
CustomerId_873,1,117,339205.5,1,0
CustomerId_877,55,5,19000.0,0,1
CustomerId_880,87,5,104000.0,0,1
CustomerId_881,75,3,44000.0,0,1
CustomerId_882,12,10,40000.0,1,0
CustomerId_883,89,13,20500.0,0,1
CustomerId_884,47,5,19200.0,0,1
CustomerId_885,68,5,41500.0,0,1
CustomerId_887,7,6,7800.0,1,0
CustomerId_888,89,5,20000.0,0,1
CustomerId_889,29,8,22000.0,1,0
CustomerId_89,30,1,5000.0,1,0
CustomerId_890,54,1,60000.0,0,1
CustomerId_892,55,12,40000.0,0,1
CustomerId_893,1,4,6468.0,1,0
CustomerId_894,6,6,9353.0,1,0
CustomerId_895,54,6,19000.0,0,1
CustomerId_896,55,4,980.0,0,1
CustomerId_898,48,7,39000.0,0,1
CustomerId_899,91,1,10000.0,0,1
CustomerId_9,84,1,-10000.0,0,1
CustomerId_900,10,23,20529.0,1,0
CustomerId_903,43,15,18500.0,0,1
CustomerId_905,1,169,920125.0,1,0
CustomerId_906,63,51,78179.2,0,1
CustomerId_907,62,1,1000.0,0,1
CustomerId_908,6,273,323413.0,1,0
CustomerId_909,12,115,83451240.0,1,0
CustomerId_911,33,7,20000.0,1,0
CustomerId_912,14,36,51150.0,1,0
CustomerId_913,19,56,97100.0,1,0
CustomerId_915,40,2,4000.0,0,1
CustomerId_916,57,9,181320.0,0,1
CustomerId_917,5,1,5000.0,1,0
CustomerId_919,60,5,234000.0,0,1
CustomerId_920,28,28,56115.0,1,0
CustomerId_921,12,15,60000.0,1,0
CustomerId_922,1,19,24340.0,1,0
CustomerId_923,9,20,33731.0,1,0
CustomerId_924,8,2,2800.0,1,0
CustomerId_925,8,3,7000.0,1,0
CustomerId_926,23,1,1000.0,1,0
CustomerId_927,2,17,70000.0,1,0
CustomerId_928,60,3,-20.0,0,1
CustomerId_929,68,4,40000.0,0,1
CustomerId_930,41,17,64000.0,0,1
CustomerId_931,18,10,3747.0,1,0
CustomerId_932,5,22,60825.0,1,0
CustomerId_934,1,2,25000.0,1,0
CustomerId_936,1,1,5000.0,1,0
CustomerId_938,20,4,475.0,1,0
CustomerId_940,16,13,49750.0,1,0
CustomerId_942,62,2,14000.0,0,1
CustomerId_943,5,9,-12700.0,1,0
CustomerId_944,6,2,1800.0,1,0
CustomerId_945,36,3,0.0,1,0
CustomerId_946,38,1,500.0,0,1
CustomerId_947,31,1,10000.0,1,0
CustomerId_948,8,1,500.0,1,0
CustomerId_949,75,1,1000.0,0,1
CustomerId_951,1,21,90000.0,1,0
CustomerId_954,5,5,20000.0,1,0
CustomerId_957,34,1,1000.0,1,0
CustomerId_958,48,1,10000.0,0,1
CustomerId_959,18,43,58451.5,1,0
CustomerId_960,1,44,120795.0,1,0
CustomerId_961,37,1,15000.0,0,1
CustomerId_962,29,10,9705.0,1,0
CustomerId_963,57,4,2960.0,0,1
CustomerId_966,35,2,1500.0,1,0
CustomerId_967,65,1,100000.0,0,1
CustomerId_968,5,8,27475.0,1,0
CustomerId_969,5,145,596588.0,1,0
CustomerId_972,12,5,20000.0,1,0
CustomerId_974,37,4,900.0,0,1
CustomerId_975,76,1,2000.0,0,1
CustomerId_977,10,60,526774.0,1,0
CustomerId_978,77,2,40000.0,0,1
CustomerId_979,12,17,80000.0,1,0
CustomerId_982,33,6,20000.0,1,0
CustomerId_986,6,4,950.0,1,0
CustomerId_987,69,4,12000.0,0,1
CustomerId_988,6,38,228727.2,1,0
CustomerId_989,12,1,10000.0,1,0
CustomerId_990,16,9,8650.0,1,0
CustomerId_991,14,1,2000.0,1,0
CustomerId_992,5,6,20000.0,1,0
CustomerId_993,26,5,20000.0,1,0
CustomerId_994,1,101,543873.0,1,0
CustomerId_996,68,17,139000.0,0,1
CustomerId_998,1,22,100000.0,1,0
